pais,anio,grupo_edad,sexo,causa,causa_grupo,q_media_posterior,q_mediana_posterior,q_li_95,q_ls_95
Panama,2018,20-24,Mujer,II,Tumores,5.6089934998087544e-5,5.395718967375317e-5,2.563731359574709e-5,9.796511364568988e-5
Panama,2018,20-24,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.408272812505309e-5,1.2144810513813936e-5,2.1937690533998092e-6,3.7133004745305926e-5
Panama,2018,20-24,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.3347880172706015e-5,1.1433301610206261e-5,1.8526309268122358e-6,3.5660716516854706e-5
Panama,2018,20-24,Mujer,IX,Enfermedades del sistema circulatorio,2.50495550556537e-5,2.3046507036196506e-5,7.079135186188389e-6,5.395730413647295e-5
Panama,2018,20-24,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.4015649067066314e-5,4.220989114502293e-5,1.8031716618190655e-5,7.982129047689274e-5
Panama,2018,20-24,Mujer,X,Enfermedades del sistema respiratorio,6.115459178326478e-5,5.9082733067340644e-5,2.972713025934562e-5,1.0389375404429666e-4
Panama,2018,20-24,Mujer,XI,Enfermedades del sistema digestivo,1.9666416968233305e-5,1.7723756188579025e-5,4.4789171827517674e-6,4.5372612781087854e-5
Panama,2018,20-24,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,6.8265278768327085e-06,4.970232918621293e-6,2.570082201667516e-7,2.404414182087788e-5
Panama,2018,20-24,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.2341363538078649e-6,1.4337349518735328e-7,1.0399184008688275e-13,9.14017099242342e-6
Panama,2018,20-24,Mujer,XIV,Enfermedades del sistema genitourinario,7.361822307551585e-6,5.45318790886223e-6,2.8452064928496664e-7,2.4980420221925434e-5
Panama,2018,20-24,Mujer,XV,"Embarazo, parto y puerperio",4.6948325421383645e-5,4.530055619477295e-5,2.3226028454407397e-5,7.988925562446243e-5
Panama,2018,20-24,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.703568370668707e-6,4.913601749852082e-6,2.412043498669243e-7,2.343207723853134e-5
Panama,2018,20-24,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.1559112184169764e-5,2.98258343111558e-5,1.0339364358106514e-5,6.266174294620518e-5
Panama,2018,20-24,Mujer,XX,Causas externas de mortalidad,1.1216388469685568e-4,1.1000852772183214e-4,6.783930146285826e-5,1.691313506202592e-4
Panama,2018,25-29,Hombre,I,Enfermedades infecciosas y parasitarias,5.018233645273627e-4,4.991638220940111e-4,3.995932628916652e-4,6.175523227215955e-4
Panama,2018,25-29,Hombre,II,Tumores,1.1635566194776244e-4,1.1418462674140265e-4,7.058174685017222e-5,1.734607604729934e-4
Panama,2018,25-29,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.0132573047710144e-5,1.8131288988035646e-5,4.861160220486243e-6,4.6433357510466734e-5
Panama,2018,25-29,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.3369529830672066e-5,1.1513057176416965e-5,1.9278456512796116e-6,3.570303081398252e-5
Panama,2018,25-29,Hombre,IX,Enfermedades del sistema circulatorio,3.741120710738433e-5,3.544182387326024e-5,1.3949767124067094e-5,7.255395438040612e-5
Panama,2018,25-29,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.18692412245547e-5,5.986670393360817e-5,2.9434038871123693e-5,1.0549103697805777e-4
Panama,2018,25-29,Hombre,X,Enfermedades del sistema respiratorio,2.534209572310122e-5,2.3264852995071244e-5,7.298090942450014e-6,5.497984507196055e-5
Panama,2018,25-29,Hombre,XI,Enfermedades del sistema digestivo,3.191070927659883e-5,2.98054397020426e-5,1.0696253900088012e-5,6.39633629697063e-5
Panama,2018,25-29,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,8.475747794438551e-7,3.0550787248435705e-8,2.042214231143584e-17,7.3971189754686385e-6
Panama,2018,25-29,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.18869046412653e-6,1.4204677618037046e-7,4.176028328819143e-14,8.646938704851842e-6
Panama,2018,25-29,Hombre,XIV,Enfermedades del sistema genitourinario,1.9236600639549308e-5,1.719894614032152e-5,4.350072836530333e-6,4.5396720103918196e-5
Panama,2018,25-29,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.8579127124019983e-5,1.6789769461400952e-5,3.9048781408339315e-6,4.411203957522811e-5
Panama,2018,25-29,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.0386511762907587e-4,1.0184450570230064e-4,5.97365364377777e-5,1.6006961261551928e-4
Panama,2018,25-29,Hombre,XX,Causas externas de mortalidad,9.749353404353993e-4,9.714395525552088e-4,8.311054974621565e-4,0.0011326766026160417
Panama,2018,25-29,Mujer,I,Enfermedades infecciosas y parasitarias,1.3914702315436097e-4,1.3698508354288643e-4,8.819073536648894e-5,2.0159899875451127e-4
Panama,2018,25-29,Mujer,II,Tumores,9.44174074561865e-5,9.220549779729749e-5,5.319074009029535e-5,1.4766636685705642e-4
Panama,2018,25-29,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.24958395549425e-6,6.403055460347933e-6,4.575212172212113e-7,2.6979902191896752e-5
Panama,2018,25-29,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.6025829152603224e-5,2.4156605522908392e-5,7.4442368112496295e-6,5.615421777343571e-5
Panama,2018,25-29,Mujer,IX,Enfermedades del sistema circulatorio,3.817200099243916e-5,3.605136727109091e-5,1.4458738911149475e-5,7.380477822760871e-5
Panama,2018,25-29,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",5.1201486931935745e-5,4.900071139227367e-5,2.273286351304518e-5,9.124959277764524e-5
Panama,2018,25-29,Mujer,X,Enfermedades del sistema respiratorio,2.600606545820417e-5,2.3875010699140115e-5,7.3786086519925576e-6,5.615143818820654e-5
Panama,2018,25-29,Mujer,XI,Enfermedades del sistema digestivo,2.6517668534845223e-5,2.460039374130755e-5,7.90640723957311e-6,5.750933020717946e-5
Panama,2018,25-29,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.3140854549420836e-5,1.1069765404041419e-5,1.7543945278218263e-6,3.576000850780823e-5
Panama,2018,25-29,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3.215204895831109e-5,2.9986188978897507e-5,1.062706886236623e-5,6.479055475465874e-5
Panama,2018,25-29,Mujer,XIV,Enfermedades del sistema genitourinario,1.3804538551850764e-5,1.1738403808718338e-5,1.9845579122909323e-6,3.7351461686242577e-5
Panama,2018,25-29,Mujer,XV,"Embarazo, parto y puerperio",3.845659910731512e-5,3.698156428541291e-5,1.712670544499005e-5,6.82514537926517e-5
Panama,2018,25-29,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.896266287118011e-6,4.990021167871959e-6,2.497028242338268e-7,2.4019858579190953e-5
Panama,2018,25-29,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2.017837939665707e-5,1.822541497998553e-5,4.552238595666704e-6,4.6691032701439366e-5
Panama,2018,25-29,Mujer,XX,Causas externas de mortalidad,1.3334472190369842e-4,1.3101746618331684e-4,8.414548848889808e-5,1.9614622725106225e-4
Panama,2018,30-34,Hombre,I,Enfermedades infecciosas y parasitarias,4.787923915566663e-4,4.7650868855019673e-4,3.7642352371629757e-4,5.919732079690803e-4
Panama,2018,30-34,Hombre,II,Tumores,1.2110810415042195e-4,1.190679461103465e-4,7.34335248154141e-5,1.7921432664606889e-4
Panama,2018,30-34,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.6733424675380307e-5,2.480010872304934e-5,7.499519027466798e-6,5.6424534949431805e-5
Panama,2018,30-34,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.6658438818100232e-5,2.4682174655324293e-5,7.614345428776659e-6,5.6826512254741725e-5
Panama,2018,30-34,Hombre,IX,Enfermedades del sistema circulatorio,1.014491085298883e-4,9.935691710222721e-5,5.799443366806278e-5,1.5643349200420776e-4
Panama,2018,30-34,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.2916617363416277e-5,3.0836359531289764e-5,1.1145679571726495e-5,6.576172009388254e-5
Panama,2018,30-34,Hombre,X,Enfermedades del sistema respiratorio,2.6346789986284862e-5,2.4272381502513653e-5,7.758595021335307e-6,5.647612964138803e-5
Panama,2018,30-34,Hombre,XI,Enfermedades del sistema digestivo,3.312611811214529e-5,3.10634122722487e-5,1.113214076233547e-5,6.685818753728414e-5
Panama,2018,30-34,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.187302548445396e-7,3.393435137844234e-8,6.815966322069731e-17,8.258770915891968e-6
Panama,2018,30-34,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.322810799960783e-6,1.6024878225220088e-7,1.2575582032115525e-13,9.846207631652049e-6
Panama,2018,30-34,Hombre,XIV,Enfermedades del sistema genitourinario,2.021220536653181e-5,1.807317706691951e-5,4.44745866205125e-6,4.7080516516308785e-5
Panama,2018,30-34,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.027692119370178e-7,1.6400764118098627e-8,2.7571627435393986e-18,7.2537934221696835e-6
Panama,2018,30-34,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8.90613370056987e-5,8.719249427002557e-5,4.9224921294238274e-5,1.4176438841306108e-4
Panama,2018,30-34,Hombre,XX,Causas externas de mortalidad,7.828018374189606e-4,7.806516688882505e-4,6.539540134888652e-4,9.265916311711393e-4
Panama,2018,30-34,Mujer,I,Enfermedades infecciosas y parasitarias,9.913539074763082e-5,9.707518803987503e-5,5.684375231031674e-5,1.5317425963128997e-4
Panama,2018,30-34,Mujer,II,Tumores,1.9415052691323923e-4,1.9239658103695494e-4,1.3130703386476532e-4,2.668639713965454e-4
Panama,2018,30-34,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.468527871716887e-6,6.573301905895403e-6,4.831345198774069e-7,2.742032535014153e-5
Panama,2018,30-34,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.986341681291519e-5,3.7713512923564255e-5,1.4979087649972653e-5,7.650804924443467e-5
Panama,2018,30-34,Mujer,IX,Enfermedades del sistema circulatorio,7.145662777528499e-5,6.9204982766587e-5,3.557731151906289e-5,1.2057038611077116e-4
Panama,2018,30-34,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",8.121495779095594e-6,6.168749595513953e-6,4.393572651630305e-7,2.6676407750431615e-5
Panama,2018,30-34,Mujer,X,Enfermedades del sistema respiratorio,7.697737309248194e-6,5.606302253794504e-6,3.5103437607095694e-7,2.6298571745019975e-5
Panama,2018,30-34,Mujer,XI,Enfermedades del sistema digestivo,3.353533992715626e-5,3.147860118172556e-5,1.139483193923486e-5,6.819191490996987e-5
Panama,2018,30-34,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,7.2622684684788416e-06,5.213875671814403e-6,2.6107561059570246e-7,2.518491867521586e-5
Panama,2018,30-34,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3.3280118568377115e-5,3.104998869752478e-5,1.1285106434014044e-5,6.863572863371803e-5
Panama,2018,30-34,Mujer,XIV,Enfermedades del sistema genitourinario,1.416290496375161e-5,1.2088534607223794e-5,2.0099991282898496e-6,3.8175875069007435e-5
Panama,2018,30-34,Mujer,XV,"Embarazo, parto y puerperio",2.537810973840787e-5,2.3755364981992805e-5,8.655472689912173e-6,5.1304443504097104e-5
Panama,2018,30-34,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",7.100641581184896e-6,5.215424863570413e-6,2.8756827659851387e-7,2.45706839116771e-5
Panama,2018,30-34,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.357679118569476e-5,3.161029971028288e-5,1.09144524368445e-5,6.747432870708306e-5
Panama,2018,30-34,Mujer,XX,Causas externas de mortalidad,1.0063813526211974e-4,9.85568344073469e-5,5.764918663135875e-5,1.5500369635945753e-4
Panama,2018,35-39,Hombre,I,Enfermedades infecciosas y parasitarias,4.795358892868613e-4,4.7835151151838723e-4,3.720801611186372e-4,5.958366594625429e-4
Panama,2018,35-39,Hombre,II,Tumores,1.3800557461333778e-4,1.3568510671629192e-4,8.309949745803986e-5,2.0446582191948703e-4
Panama,2018,35-39,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.243949616694414e-5,2.0317666020962863e-5,5.185111536588025e-6,5.2249063147841686e-5
Panama,2018,35-39,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.570441086585186e-5,3.36653553737793e-5,1.2000541578531193e-5,7.175291292604604e-5
Panama,2018,35-39,Hombre,IX,Enfermedades del sistema circulatorio,2.1242798858114433e-4,2.1042783399117805e-4,1.4401476340740517e-4,2.927766174814311e-4
Panama,2018,35-39,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",5.647220634913335e-5,5.453156385182217e-5,2.449552706771777e-5,1.0125832692491443e-4
Panama,2018,35-39,Hombre,X,Enfermedades del sistema respiratorio,4.901239532110243e-5,4.667516973741627e-5,1.9889448446485518e-5,9.142222942368915e-5
Panama,2018,35-39,Hombre,XI,Enfermedades del sistema digestivo,3.5953134826145914e-5,3.369360164632352e-5,1.226335397594343e-5,7.187944488392117e-5
Panama,2018,35-39,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.83247955939965e-7,3.235207842034102e-8,1.7943294350677215e-17,8.337156403184708e-6
Panama,2018,35-39,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8.191531954273006e-6,6.06171140945908e-6,3.9423041577583244e-7,2.7756053269777735e-5
Panama,2018,35-39,Hombre,XIV,Enfermedades del sistema genitourinario,5.5791342770298915e-5,5.331982893568566e-5,2.445212037964804e-5,9.954144988290922e-5
Panama,2018,35-39,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",7.585186442286461e-6,5.4571102371518e-6,2.9115376936060037e-7,2.6288563897403767e-5
Panama,2018,35-39,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",6.965382454145193e-5,6.743975338059177e-5,3.413829238682205e-5,1.178130327144818e-4
Panama,2018,35-39,Hombre,XX,Causas externas de mortalidad,7.829887008947332e-4,7.804978934331004e-4,6.475561899975555e-4,9.315547826690875e-4
Panama,2018,35-39,Mujer,I,Enfermedades infecciosas y parasitarias,1.4083524463897373e-4,1.3863953631700223e-4,8.681174108437273e-5,2.0874053078810058e-4
Panama,2018,35-39,Mujer,II,Tumores,3.3927096589474594e-4,3.367004067185076e-4,2.4924061320639074e-4,4.4161845021148567e-4
Panama,2018,35-39,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.4444226552580862e-6,7.382362334578493e-7,1.281125198001535e-10,1.435466372406199e-5
Panama,2018,35-39,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",4.9628508951185334e-5,4.7552903315621733e-5,2.0473476865598104e-5,9.08188871014173e-5
Panama,2018,35-39,Mujer,IX,Enfermedades del sistema circulatorio,1.5260261168123865e-4,1.5065212683967899e-4,9.481474043855028e-5,2.2340553519281507e-4
Panama,2018,35-39,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.9300159321466614e-5,2.7138081090423496e-5,8.417194037231026e-6,6.325845288737456e-5
Panama,2018,35-39,Mujer,X,Enfermedades del sistema respiratorio,4.256081945113459e-5,4.0235251127510426e-5,1.5918739321914178e-5,8.285481086303425e-5
Panama,2018,35-39,Mujer,XI,Enfermedades del sistema digestivo,3.598171911545074e-5,3.3350922997337656e-5,1.197127805189087e-5,7.43164858399901e-5
Panama,2018,35-39,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.4716351049869412e-5,1.2538851981413246e-5,2.030278314542238e-6,3.995600322856556e-5
Panama,2018,35-39,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8.211341222741348e-6,6.011264031121853e-6,3.236920872908088e-7,2.7956974000802664e-5
Panama,2018,35-39,Mujer,XIV,Enfermedades del sistema genitourinario,3.5981457342520625e-5,3.38201795431608e-5,1.1978090742410865e-5,7.17937877981193e-5
Panama,2018,35-39,Mujer,XV,"Embarazo, parto y puerperio",4.164211680091216e-5,3.9907188566257805e-5,1.821440805004558e-5,7.444681743315381e-5
Panama,2018,35-39,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.972934578606746e-7,2.1220693455576975e-8,1.9359178550793737e-18,8.05593955457867e-6
Panama,2018,35-39,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",4.9876114636770855e-5,4.7629168931846594e-5,2.0664997839963337e-5,9.177462508321699e-5
Panama,2018,35-39,Mujer,XX,Causas externas de mortalidad,1.151276590180713e-4,1.1290869596603846e-4,6.647293443611113e-5,1.7556418427519985e-4
Panama,2018,40-44,Hombre,I,Enfermedades infecciosas y parasitarias,3.9103212155404074e-4,3.886348631000357e-4,2.942009971637526e-4,5.024954473498319e-4
Panama,2018,40-44,Hombre,II,Tumores,2.0099278730327733e-4,1.9848703154696427e-4,1.3307045392413648e-4,2.834884197608697e-4
Panama,2018,40-44,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.6758283798659924e-5,1.4423180991043076e-5,2.6517425458146242e-6,4.3532504575962016e-5
Panama,2018,40-44,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.2636591054640466e-4,1.2385320280309322e-4,7.320442712291776e-5,1.9250477910597063e-4
Panama,2018,40-44,Hombre,IX,Enfermedades del sistema circulatorio,3.234007680476257e-4,3.2126312482755673e-4,2.3520438055742865e-4,4.2606724276834885e-4
Panama,2018,40-44,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.80602794767961e-5,6.596667489507427e-5,3.124633895161389e-5,1.1761841501937474e-4
Panama,2018,40-44,Hombre,X,Enfermedades del sistema respiratorio,1.0345056475020802e-4,1.0099235288968332e-4,5.6625798296845824e-5,1.649155159611205e-4
