pais,anio,grupo_edad,sexo,causa,causa_grupo,q_c
Panama,2015,20-24,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",7.714641052350832e-7
Panama,2015,20-24,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8.037768896898392e-5
Panama,2015,20-24,Hombre,XX,Causas externas de mortalidad,9.158961027910363e-4
Panama,2015,20-24,Mujer,I,Enfermedades infecciosas y parasitarias,8.424006179005286e-5
Panama,2015,20-24,Mujer,II,Tumores,5.795728726408964e-5
Panama,2015,20-24,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.485180326990606e-6
Panama,2015,20-24,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.4211360801463646e-6
Panama,2015,20-24,Mujer,IX,Enfermedades del sistema circulatorio,5.712908254548662e-5
Panama,2015,20-24,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.5551462687674305e-5
Panama,2015,20-24,Mujer,X,Enfermedades del sistema respiratorio,3.240879903411684e-5
Panama,2015,20-24,Mujer,XI,Enfermedades del sistema digestivo,1.4221957460102286e-5
Panama,2015,20-24,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,9.024630124341718e-7
Panama,2015,20-24,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.3643396200291569e-5
Panama,2015,20-24,Mujer,XIV,Enfermedades del sistema genitourinario,7.457170513492976e-6
Panama,2015,20-24,Mujer,XV,"Embarazo, parto y puerperio",2.9643704942398164e-5
Panama,2015,20-24,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.976529659670463e-6
Panama,2015,20-24,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.865504093797322e-5
Panama,2015,20-24,Mujer,XX,Causas externas de mortalidad,1.8431776477917353e-4
Panama,2015,25-29,Hombre,I,Enfermedades infecciosas y parasitarias,4.322395992485474e-4
Panama,2015,25-29,Hombre,II,Tumores,8.913056109327474e-5
Panama,2015,25-29,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.0541535013524913e-5
Panama,2015,25-29,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.4866017278094447e-6
Panama,2015,25-29,Hombre,IX,Enfermedades del sistema circulatorio,6.986977558828707e-5
Panama,2015,25-29,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.373011789483398e-5
Panama,2015,25-29,Hombre,X,Enfermedades del sistema respiratorio,5.090873952766056e-5
Panama,2015,25-29,Hombre,XI,Enfermedades del sistema digestivo,1.4177269347000138e-5
Panama,2015,25-29,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.264364677069863e-7
Panama,2015,25-29,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.2737146648246453e-6
Panama,2015,25-29,Hombre,XIV,Enfermedades del sistema genitourinario,2.613869909568538e-5
Panama,2015,25-29,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",6.866555583504931e-6
Panama,2015,25-29,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",9.50281007339276e-5
Panama,2015,25-29,Hombre,XX,Causas externas de mortalidad,9.692845863762924e-4
Panama,2015,25-29,Mujer,I,Enfermedades infecciosas y parasitarias,1.4988139077102807e-4
Panama,2015,25-29,Mujer,II,Tumores,7.84401447973631e-5
Panama,2015,25-29,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3.385624071678948e-5
Panama,2015,25-29,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.6937738750319923e-5
Panama,2015,25-29,Mujer,IX,Enfermedades del sistema circulatorio,7.129525678387121e-5
Panama,2015,25-29,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.662998870041209e-5
Panama,2015,25-29,Mujer,X,Enfermedades del sistema respiratorio,3.9405663073599675e-5
Panama,2015,25-29,Mujer,XI,Enfermedades del sistema digestivo,2.0899375932094215e-5
Panama,2015,25-29,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,9.266728620110352e-7
Panama,2015,25-29,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2.6595342111150056e-5
Panama,2015,25-29,Mujer,XIV,Enfermedades del sistema genitourinario,1.3279769341437832e-6
Panama,2015,25-29,Mujer,XV,"Embarazo, parto y puerperio",5.862709496649405e-5
Panama,2015,25-29,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",3.869767361867742e-5
Panama,2015,25-29,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.177765183762518e-5
Panama,2015,25-29,Mujer,XX,Causas externas de mortalidad,1.3208097698020235e-4
Panama,2015,30-34,Hombre,I,Enfermedades infecciosas y parasitarias,4.954550672037326e-4
Panama,2015,30-34,Hombre,II,Tumores,8.766377522743333e-5
Panama,2015,30-34,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8.770055377020626e-6
Panama,2015,30-34,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.446774057591112e-5
Panama,2015,30-34,Hombre,IX,Enfermedades del sistema circulatorio,1.850592542383688e-4
Panama,2015,30-34,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6.091288528757195e-5
Panama,2015,30-34,Hombre,X,Enfermedades del sistema respiratorio,5.398159182487368e-5
Panama,2015,30-34,Hombre,XI,Enfermedades del sistema digestivo,3.4931852437342395e-5
Panama,2015,30-34,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.727232106101275e-7
Panama,2015,30-34,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8.02483486811282e-6
Panama,2015,30-34,Hombre,XIV,Enfermedades del sistema genitourinario,1.4736379141441908e-5
Panama,2015,30-34,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2.0164426907133795e-5
Panama,2015,30-34,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",5.461036682181466e-5
Panama,2015,30-34,Hombre,XX,Causas externas de mortalidad,9.53888497026237e-4
Panama,2015,30-34,Mujer,I,Enfermedades infecciosas y parasitarias,1.842836878209693e-4
Panama,2015,30-34,Mujer,II,Tumores,2.161537473405823e-4
Panama,2015,30-34,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.554093156144266e-5
Panama,2015,30-34,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",2.8354140623165557e-5
Panama,2015,30-34,Mujer,IX,Enfermedades del sistema circulatorio,6.1573297288598e-5
Panama,2015,30-34,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.2073075952294064e-5
Panama,2015,30-34,Mujer,X,Enfermedades del sistema respiratorio,5.515956443793771e-5
Panama,2015,30-34,Mujer,XI,Enfermedades del sistema digestivo,2.1985031003159974e-5
Panama,2015,30-34,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,7.599445777864887e-6
Panama,2015,30-34,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8.000399211903697e-6
Panama,2015,30-34,Mujer,XIV,Enfermedades del sistema genitourinario,2.142387148595036e-5
Panama,2015,30-34,Mujer,XV,"Embarazo, parto y puerperio",3.617185261605382e-5
Panama,2015,30-34,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.825687109998013e-7
Panama,2015,30-34,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.5222117923831308e-5
Panama,2015,30-34,Mujer,XX,Causas externas de mortalidad,1.2546055046647861e-4
Panama,2015,35-39,Hombre,I,Enfermedades infecciosas y parasitarias,3.7620583159604133e-4
Panama,2015,35-39,Hombre,II,Tumores,1.4617542697979236e-4
Panama,2015,35-39,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,9.708703592309319e-6
Panama,2015,35-39,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.75439731747257e-5
Panama,2015,35-39,Hombre,IX,Enfermedades del sistema circulatorio,1.8091070100215002e-4
Panama,2015,35-39,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.0787481931703476e-5
Panama,2015,35-39,Hombre,X,Enfermedades del sistema respiratorio,6.592377475383903e-5
Panama,2015,35-39,Hombre,XI,Enfermedades del sistema digestivo,2.348780942395421e-5
Panama,2015,35-39,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,1.0380653409510047e-6
Panama,2015,35-39,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.4749784115523548e-6
Panama,2015,35-39,Hombre,XIV,Enfermedades del sistema genitourinario,3.7390955469345434e-5
Panama,2015,35-39,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.5041347825890752e-5
Panama,2015,35-39,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.0208799509466369e-4
Panama,2015,35-39,Hombre,XX,Causas externas de mortalidad,7.830640408415182e-4
Panama,2015,35-39,Mujer,I,Enfermedades infecciosas y parasitarias,2.05663730352632e-4
Panama,2015,35-39,Mujer,II,Tumores,2.691668156741263e-4
Panama,2015,35-39,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2.400412454552659e-5
Panama,2015,35-39,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3.783733929719518e-5
Panama,2015,35-39,Mujer,IX,Enfermedades del sistema circulatorio,8.84201081759239e-5
Panama,2015,35-39,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",2.034373126226644e-6
Panama,2015,35-39,Mujer,X,Enfermedades del sistema respiratorio,4.487571260784529e-5
Panama,2015,35-39,Mujer,XI,Enfermedades del sistema digestivo,3.7986011603884254e-5
Panama,2015,35-39,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,8.306839480763824e-6
Panama,2015,35-39,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,4.480856204307714e-5
Panama,2015,35-39,Mujer,XIV,Enfermedades del sistema genitourinario,3.7765955453703373e-5
Panama,2015,35-39,Mujer,XV,"Embarazo, parto y puerperio",4.328518482319871e-5
Panama,2015,35-39,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",8.13678032667791e-6
Panama,2015,35-39,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",3.8124134738471854e-5
Panama,2015,35-39,Mujer,XX,Causas externas de mortalidad,7.758963141109838e-5
Panama,2015,40-44,Hombre,I,Enfermedades infecciosas y parasitarias,4.6349426038151486e-4
Panama,2015,40-44,Hombre,II,Tumores,2.746549405804835e-4
Panama,2015,40-44,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.0305208656207322e-5
Panama,2015,40-44,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.2341485879693878e-4
Panama,2015,40-44,Hombre,IX,Enfermedades del sistema circulatorio,3.2662549188934017e-4
Panama,2015,40-44,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",7.04640918097386e-5
Panama,2015,40-44,Hombre,X,Enfermedades del sistema respiratorio,9.255912244483801e-5
Panama,2015,40-44,Hombre,XI,Enfermedades del sistema digestivo,1.306015515659875e-4
Panama,2015,40-44,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,8.650101109814288e-6
Panama,2015,40-44,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.6730990946100104e-5
Panama,2015,40-44,Hombre,XIV,Enfermedades del sistema genitourinario,8.48806938000683e-5
Panama,2015,40-44,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.796042800656696e-7
Panama,2015,40-44,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.0006997244203699e-4
Panama,2015,40-44,Hombre,XX,Causas externas de mortalidad,6.821276060405502e-4
Panama,2015,40-44,Mujer,I,Enfermedades infecciosas y parasitarias,1.9986944879574602e-4
Panama,2015,40-44,Mujer,II,Tumores,4.6309055406466273e-4
Panama,2015,40-44,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1.7618279280398202e-5
Panama,2015,40-44,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6.994102262824476e-5
Panama,2015,40-44,Mujer,IX,Enfermedades del sistema circulatorio,2.0466233445652922e-4
Panama,2015,40-44,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",3.9862090405443e-5
Panama,2015,40-44,Mujer,X,Enfermedades del sistema respiratorio,6.18583851307995e-5
Panama,2015,40-44,Mujer,XI,Enfermedades del sistema digestivo,7.774139464340759e-5
Panama,2015,40-44,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.0337897429600674e-6
Panama,2015,40-44,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2.425884000030323e-5
Panama,2015,40-44,Mujer,XIV,Enfermedades del sistema genitourinario,5.428395364355928e-5
Panama,2015,40-44,Mujer,XV,"Embarazo, parto y puerperio",1.8069879033304018e-5
Panama,2015,40-44,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",9.666402752228703e-7
Panama,2015,40-44,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",7.761525663613974e-5
Panama,2015,40-44,Mujer,XX,Causas externas de mortalidad,8.81981619574559e-5
Panama,2015,45-49,Hombre,I,Enfermedades infecciosas y parasitarias,5.473576903312149e-4
Panama,2015,45-49,Hombre,II,Tumores,4.384341463047453e-4
Panama,2015,45-49,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,5.223310678915673e-5
Panama,2015,45-49,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.5217011163958855e-4
Panama,2015,45-49,Hombre,IX,Enfermedades del sistema circulatorio,5.96231554006859e-4
Panama,2015,45-49,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",9.464763143266995e-5
Panama,2015,45-49,Hombre,X,Enfermedades del sistema respiratorio,1.6950148585455991e-4
Panama,2015,45-49,Hombre,XI,Enfermedades del sistema digestivo,1.700040846304259e-4
Panama,2015,45-49,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,9.707261450822303e-6
Panama,2015,45-49,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.0003188822875019e-5
Panama,2015,45-49,Hombre,XIV,Enfermedades del sistema genitourinario,1.1874150125387105e-4
Panama,2015,45-49,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.0489359909233135e-6
Panama,2015,45-49,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8.631423123068137e-5
Panama,2015,45-49,Hombre,XX,Causas externas de mortalidad,8.63441754228504e-4
Panama,2015,45-49,Mujer,I,Enfermedades infecciosas y parasitarias,2.3446802839865178e-4
Panama,2015,45-49,Mujer,II,Tumores,7.453899016154186e-4
Panama,2015,45-49,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.620255738395697e-5
Panama,2015,45-49,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",5.962135279017161e-5
Panama,2015,45-49,Mujer,IX,Enfermedades del sistema circulatorio,3.4901425928626024e-4
Panama,2015,45-49,Mujer,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1.0432371804790638e-5
Panama,2015,45-49,Mujer,X,Enfermedades del sistema respiratorio,9.21858695268503e-5
Panama,2015,45-49,Mujer,XI,Enfermedades del sistema digestivo,5.981743801995876e-5
Panama,2015,45-49,Mujer,XII,Enfermedades de la piel y del tejido subcutáneo,1.7732107771410542e-5
Panama,2015,45-49,Mujer,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2.623243984976424e-5
Panama,2015,45-49,Mujer,XIV,Enfermedades del sistema genitourinario,4.2952158699351544e-5
Panama,2015,45-49,Mujer,XV,"Embarazo, parto y puerperio",7.975688153007623e-6
Panama,2015,45-49,Mujer,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1.0309843888331171e-6
Panama,2015,45-49,Mujer,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",5.1667626375801127e-5
Panama,2015,45-49,Mujer,XX,Causas externas de mortalidad,5.5791625660704216e-5
Panama,2015,5-9,Hombre,I,Enfermedades infecciosas y parasitarias,8.444832153128614e-6
Panama,2015,5-9,Hombre,II,Tumores,6.549590881651308e-5
Panama,2015,5-9,Hombre,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.078121552447282e-6
Panama,2015,5-9,Hombre,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.1955563998239867e-5
Panama,2015,5-9,Hombre,IX,Enfermedades del sistema circulatorio,6.318886953623229e-6
Panama,2015,5-9,Hombre,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4.447959726499787e-5
Panama,2015,5-9,Hombre,X,Enfermedades del sistema respiratorio,2.7716779651553113e-5
Panama,2015,5-9,Hombre,XI,Enfermedades del sistema digestivo,6.874127701072174e-6
Panama,2015,5-9,Hombre,XII,Enfermedades de la piel y del tejido subcutáneo,7.491266734325226e-7
Panama,2015,5-9,Hombre,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1.1506184345287144e-6
Panama,2015,5-9,Hombre,XIV,Enfermedades del sistema genitourinario,1.1199275327013384e-6
Panama,2015,5-9,Hombre,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2.6874498689943765e-5
Panama,2015,5-9,Hombre,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1.7273236637476828e-5
Panama,2015,5-9,Hombre,XX,Causas externas de mortalidad,9.46999621191416e-5
Panama,2015,5-9,Mujer,I,Enfermedades infecciosas y parasitarias,3.635335182478377e-5
Panama,2015,5-9,Mujer,II,Tumores,4.6360932589077086e-5
Panama,2015,5-9,Mujer,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,7.596658730903966e-6
Panama,2015,5-9,Mujer,IV,"Enfermedades endocrinas, nutricionales y metabólicas",1.3610681804329899e-6
Panama,2015,5-9,Mujer,IX,Enfermedades del sistema circulatorio,1.0415656801683024e-6
