anio,sexo,pais,grupo_edad,causa,causa_grupo,muertes,exposicion
2016,Hombre,Nicaragua,85-89,IX,Enfermedades del sistema circulatorio,447,5441
2016,Hombre,Nicaragua,85-89,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",15,5441
2016,Hombre,Nicaragua,85-89,X,Enfermedades del sistema respiratorio,120,5441
2016,Hombre,Nicaragua,85-89,XI,Enfermedades del sistema digestivo,46,5441
2016,Hombre,Nicaragua,85-89,XII,Enfermedades de la piel y del tejido subcutáneo,3,5441
2016,Hombre,Nicaragua,85-89,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,5441
2016,Hombre,Nicaragua,85-89,XIV,Enfermedades del sistema genitourinario,59,5441
2016,Hombre,Nicaragua,85-89,XV,"Embarazo, parto y puerperio",0,5441
2016,Hombre,Nicaragua,85-89,XVI,Afecciones originadas en el periodo perinatal,0,5441
2016,Hombre,Nicaragua,85-89,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,5441
2016,Hombre,Nicaragua,85-89,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",26,5441
2016,Hombre,Nicaragua,85-89,XX,Causas externas de mortalidad,19,5441
2016,Hombre,Nicaragua,90-94,I,Enfermedades infecciosas y parasitarias,7,1289
2016,Hombre,Nicaragua,90-94,II,Tumores,45,1289
2016,Hombre,Nicaragua,90-94,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,1289
2016,Hombre,Nicaragua,90-94,IV,"Enfermedades endocrinas, nutricionales y metabólicas",25,1289
2016,Hombre,Nicaragua,90-94,IX,Enfermedades del sistema circulatorio,278,1289
2016,Hombre,Nicaragua,90-94,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6,1289
2016,Hombre,Nicaragua,90-94,X,Enfermedades del sistema respiratorio,85,1289
2016,Hombre,Nicaragua,90-94,XI,Enfermedades del sistema digestivo,21,1289
2016,Hombre,Nicaragua,90-94,XII,Enfermedades de la piel y del tejido subcutáneo,3,1289
2016,Hombre,Nicaragua,90-94,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,1289
2016,Hombre,Nicaragua,90-94,XIV,Enfermedades del sistema genitourinario,30,1289
2016,Hombre,Nicaragua,90-94,XV,"Embarazo, parto y puerperio",0,1289
2016,Hombre,Nicaragua,90-94,XVI,Afecciones originadas en el periodo perinatal,0,1289
2016,Hombre,Nicaragua,90-94,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,1289
2016,Hombre,Nicaragua,90-94,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",24,1289
2016,Hombre,Nicaragua,90-94,XX,Causas externas de mortalidad,12,1289
2016,Hombre,Nicaragua,95+,I,Enfermedades infecciosas y parasitarias,1,134
2016,Hombre,Nicaragua,95+,II,Tumores,20,134
2016,Hombre,Nicaragua,95+,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,134
2016,Hombre,Nicaragua,95+,IV,"Enfermedades endocrinas, nutricionales y metabólicas",14,134
2016,Hombre,Nicaragua,95+,IX,Enfermedades del sistema circulatorio,142,134
2016,Hombre,Nicaragua,95+,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",1,134
2016,Hombre,Nicaragua,95+,X,Enfermedades del sistema respiratorio,44,134
2016,Hombre,Nicaragua,95+,XI,Enfermedades del sistema digestivo,6,134
2016,Hombre,Nicaragua,95+,XII,Enfermedades de la piel y del tejido subcutáneo,1,134
2016,Hombre,Nicaragua,95+,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,1,134
2016,Hombre,Nicaragua,95+,XIV,Enfermedades del sistema genitourinario,16,134
2016,Hombre,Nicaragua,95+,XV,"Embarazo, parto y puerperio",0,134
2016,Hombre,Nicaragua,95+,XVI,Afecciones originadas en el periodo perinatal,0,134
2016,Hombre,Nicaragua,95+,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,134
2016,Hombre,Nicaragua,95+,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",24,134
2016,Hombre,Nicaragua,95+,XX,Causas externas de mortalidad,4,134
2016,Mujer,Nicaragua,0-4,I,Enfermedades infecciosas y parasitarias,69,332749
2016,Mujer,Nicaragua,0-4,II,Tumores,12,332749
2016,Mujer,Nicaragua,0-4,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,8,332749
2016,Mujer,Nicaragua,0-4,IV,"Enfermedades endocrinas, nutricionales y metabólicas",28,332749
2016,Mujer,Nicaragua,0-4,IX,Enfermedades del sistema circulatorio,5,332749
2016,Mujer,Nicaragua,0-4,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",19,332749
2016,Mujer,Nicaragua,0-4,X,Enfermedades del sistema respiratorio,111,332749
2016,Mujer,Nicaragua,0-4,XI,Enfermedades del sistema digestivo,16,332749
2016,Mujer,Nicaragua,0-4,XII,Enfermedades de la piel y del tejido subcutáneo,0,332749
2016,Mujer,Nicaragua,0-4,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,0,332749
2016,Mujer,Nicaragua,0-4,XIV,Enfermedades del sistema genitourinario,9,332749
2016,Mujer,Nicaragua,0-4,XV,"Embarazo, parto y puerperio",0,332749
2016,Mujer,Nicaragua,0-4,XVI,Afecciones originadas en el periodo perinatal,412,332749
2016,Mujer,Nicaragua,0-4,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",213,332749
2016,Mujer,Nicaragua,0-4,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",8,332749
2016,Mujer,Nicaragua,0-4,XX,Causas externas de mortalidad,34,332749
2016,Mujer,Nicaragua,10-14,I,Enfermedades infecciosas y parasitarias,5,316577
2016,Mujer,Nicaragua,10-14,II,Tumores,17,316577
2016,Mujer,Nicaragua,10-14,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,4,316577
2016,Mujer,Nicaragua,10-14,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3,316577
2016,Mujer,Nicaragua,10-14,IX,Enfermedades del sistema circulatorio,3,316577
2016,Mujer,Nicaragua,10-14,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",6,316577
2016,Mujer,Nicaragua,10-14,X,Enfermedades del sistema respiratorio,7,316577
2016,Mujer,Nicaragua,10-14,XI,Enfermedades del sistema digestivo,3,316577
2016,Mujer,Nicaragua,10-14,XII,Enfermedades de la piel y del tejido subcutáneo,0,316577
2016,Mujer,Nicaragua,10-14,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,5,316577
2016,Mujer,Nicaragua,10-14,XIV,Enfermedades del sistema genitourinario,2,316577
2016,Mujer,Nicaragua,10-14,XV,"Embarazo, parto y puerperio",2,316577
2016,Mujer,Nicaragua,10-14,XVI,Afecciones originadas en el periodo perinatal,0,316577
2016,Mujer,Nicaragua,10-14,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,316577
2016,Mujer,Nicaragua,10-14,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,316577
2016,Mujer,Nicaragua,10-14,XX,Causas externas de mortalidad,17,316577
2016,Mujer,Nicaragua,15-19,I,Enfermedades infecciosas y parasitarias,11,314220
2016,Mujer,Nicaragua,15-19,II,Tumores,18,314220
2016,Mujer,Nicaragua,15-19,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,6,314220
2016,Mujer,Nicaragua,15-19,IV,"Enfermedades endocrinas, nutricionales y metabólicas",6,314220
2016,Mujer,Nicaragua,15-19,IX,Enfermedades del sistema circulatorio,13,314220
2016,Mujer,Nicaragua,15-19,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",8,314220
2016,Mujer,Nicaragua,15-19,X,Enfermedades del sistema respiratorio,11,314220
2016,Mujer,Nicaragua,15-19,XI,Enfermedades del sistema digestivo,7,314220
2016,Mujer,Nicaragua,15-19,XII,Enfermedades de la piel y del tejido subcutáneo,1,314220
2016,Mujer,Nicaragua,15-19,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,8,314220
2016,Mujer,Nicaragua,15-19,XIV,Enfermedades del sistema genitourinario,9,314220
2016,Mujer,Nicaragua,15-19,XV,"Embarazo, parto y puerperio",5,314220
2016,Mujer,Nicaragua,15-19,XVI,Afecciones originadas en el periodo perinatal,0,314220
2016,Mujer,Nicaragua,15-19,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,314220
2016,Mujer,Nicaragua,15-19,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2,314220
2016,Mujer,Nicaragua,15-19,XX,Causas externas de mortalidad,41,314220
2016,Mujer,Nicaragua,20-24,I,Enfermedades infecciosas y parasitarias,12,307842
2016,Mujer,Nicaragua,20-24,II,Tumores,18,307842
2016,Mujer,Nicaragua,20-24,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,307842
2016,Mujer,Nicaragua,20-24,IV,"Enfermedades endocrinas, nutricionales y metabólicas",11,307842
2016,Mujer,Nicaragua,20-24,IX,Enfermedades del sistema circulatorio,14,307842
2016,Mujer,Nicaragua,20-24,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",9,307842
2016,Mujer,Nicaragua,20-24,X,Enfermedades del sistema respiratorio,8,307842
2016,Mujer,Nicaragua,20-24,XI,Enfermedades del sistema digestivo,6,307842
2016,Mujer,Nicaragua,20-24,XII,Enfermedades de la piel y del tejido subcutáneo,1,307842
2016,Mujer,Nicaragua,20-24,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,9,307842
2016,Mujer,Nicaragua,20-24,XIV,Enfermedades del sistema genitourinario,13,307842
2016,Mujer,Nicaragua,20-24,XV,"Embarazo, parto y puerperio",14,307842
2016,Mujer,Nicaragua,20-24,XVI,Afecciones originadas en el periodo perinatal,0,307842
2016,Mujer,Nicaragua,20-24,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,307842
2016,Mujer,Nicaragua,20-24,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,307842
2016,Mujer,Nicaragua,20-24,XX,Causas externas de mortalidad,41,307842
2016,Mujer,Nicaragua,25-29,I,Enfermedades infecciosas y parasitarias,18,286076
2016,Mujer,Nicaragua,25-29,II,Tumores,26,286076
2016,Mujer,Nicaragua,25-29,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,286076
2016,Mujer,Nicaragua,25-29,IV,"Enfermedades endocrinas, nutricionales y metabólicas",10,286076
2016,Mujer,Nicaragua,25-29,IX,Enfermedades del sistema circulatorio,18,286076
2016,Mujer,Nicaragua,25-29,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",5,286076
2016,Mujer,Nicaragua,25-29,X,Enfermedades del sistema respiratorio,9,286076
2016,Mujer,Nicaragua,25-29,XI,Enfermedades del sistema digestivo,13,286076
2016,Mujer,Nicaragua,25-29,XII,Enfermedades de la piel y del tejido subcutáneo,0,286076
2016,Mujer,Nicaragua,25-29,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,11,286076
2016,Mujer,Nicaragua,25-29,XIV,Enfermedades del sistema genitourinario,5,286076
2016,Mujer,Nicaragua,25-29,XV,"Embarazo, parto y puerperio",8,286076
2016,Mujer,Nicaragua,25-29,XVI,Afecciones originadas en el periodo perinatal,0,286076
2016,Mujer,Nicaragua,25-29,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",2,286076
2016,Mujer,Nicaragua,25-29,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,286076
2016,Mujer,Nicaragua,25-29,XX,Causas externas de mortalidad,29,286076
2016,Mujer,Nicaragua,30-34,I,Enfermedades infecciosas y parasitarias,13,253681
2016,Mujer,Nicaragua,30-34,II,Tumores,54,253681
2016,Mujer,Nicaragua,30-34,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,253681
2016,Mujer,Nicaragua,30-34,IV,"Enfermedades endocrinas, nutricionales y metabólicas",9,253681
2016,Mujer,Nicaragua,30-34,IX,Enfermedades del sistema circulatorio,31,253681
2016,Mujer,Nicaragua,30-34,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",12,253681
2016,Mujer,Nicaragua,30-34,X,Enfermedades del sistema respiratorio,8,253681
2016,Mujer,Nicaragua,30-34,XI,Enfermedades del sistema digestivo,13,253681
2016,Mujer,Nicaragua,30-34,XII,Enfermedades de la piel y del tejido subcutáneo,0,253681
2016,Mujer,Nicaragua,30-34,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,10,253681
2016,Mujer,Nicaragua,30-34,XIV,Enfermedades del sistema genitourinario,5,253681
2016,Mujer,Nicaragua,30-34,XV,"Embarazo, parto y puerperio",13,253681
2016,Mujer,Nicaragua,30-34,XVI,Afecciones originadas en el periodo perinatal,0,253681
2016,Mujer,Nicaragua,30-34,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,253681
2016,Mujer,Nicaragua,30-34,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,253681
2016,Mujer,Nicaragua,30-34,XX,Causas externas de mortalidad,30,253681
2016,Mujer,Nicaragua,35-39,I,Enfermedades infecciosas y parasitarias,20,218945
2016,Mujer,Nicaragua,35-39,II,Tumores,81,218945
2016,Mujer,Nicaragua,35-39,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,218945
2016,Mujer,Nicaragua,35-39,IV,"Enfermedades endocrinas, nutricionales y metabólicas",10,218945
2016,Mujer,Nicaragua,35-39,IX,Enfermedades del sistema circulatorio,44,218945
2016,Mujer,Nicaragua,35-39,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",12,218945
2016,Mujer,Nicaragua,35-39,X,Enfermedades del sistema respiratorio,10,218945
2016,Mujer,Nicaragua,35-39,XI,Enfermedades del sistema digestivo,17,218945
2016,Mujer,Nicaragua,35-39,XII,Enfermedades de la piel y del tejido subcutáneo,0,218945
2016,Mujer,Nicaragua,35-39,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,2,218945
2016,Mujer,Nicaragua,35-39,XIV,Enfermedades del sistema genitourinario,12,218945
2016,Mujer,Nicaragua,35-39,XV,"Embarazo, parto y puerperio",9,218945
2016,Mujer,Nicaragua,35-39,XVI,Afecciones originadas en el periodo perinatal,0,218945
2016,Mujer,Nicaragua,35-39,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",1,218945
2016,Mujer,Nicaragua,35-39,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",0,218945
2016,Mujer,Nicaragua,35-39,XX,Causas externas de mortalidad,24,218945
2016,Mujer,Nicaragua,40-44,I,Enfermedades infecciosas y parasitarias,21,183265
2016,Mujer,Nicaragua,40-44,II,Tumores,94,183265
2016,Mujer,Nicaragua,40-44,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,3,183265
2016,Mujer,Nicaragua,40-44,IV,"Enfermedades endocrinas, nutricionales y metabólicas",33,183265
2016,Mujer,Nicaragua,40-44,IX,Enfermedades del sistema circulatorio,63,183265
2016,Mujer,Nicaragua,40-44,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",11,183265
2016,Mujer,Nicaragua,40-44,X,Enfermedades del sistema respiratorio,9,183265
2016,Mujer,Nicaragua,40-44,XI,Enfermedades del sistema digestivo,18,183265
2016,Mujer,Nicaragua,40-44,XII,Enfermedades de la piel y del tejido subcutáneo,2,183265
2016,Mujer,Nicaragua,40-44,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3,183265
2016,Mujer,Nicaragua,40-44,XIV,Enfermedades del sistema genitourinario,17,183265
2016,Mujer,Nicaragua,40-44,XV,"Embarazo, parto y puerperio",1,183265
2016,Mujer,Nicaragua,40-44,XVI,Afecciones originadas en el periodo perinatal,0,183265
2016,Mujer,Nicaragua,40-44,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",0,183265
2016,Mujer,Nicaragua,40-44,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,183265
2016,Mujer,Nicaragua,40-44,XX,Causas externas de mortalidad,14,183265
2016,Mujer,Nicaragua,45-49,I,Enfermedades infecciosas y parasitarias,15,151293
2016,Mujer,Nicaragua,45-49,II,Tumores,116,151293
2016,Mujer,Nicaragua,45-49,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,4,151293
2016,Mujer,Nicaragua,45-49,IV,"Enfermedades endocrinas, nutricionales y metabólicas",48,151293
2016,Mujer,Nicaragua,45-49,IX,Enfermedades del sistema circulatorio,71,151293
2016,Mujer,Nicaragua,45-49,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",4,151293
2016,Mujer,Nicaragua,45-49,X,Enfermedades del sistema respiratorio,16,151293
2016,Mujer,Nicaragua,45-49,XI,Enfermedades del sistema digestivo,32,151293
2016,Mujer,Nicaragua,45-49,XII,Enfermedades de la piel y del tejido subcutáneo,1,151293
2016,Mujer,Nicaragua,45-49,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,9,151293
2016,Mujer,Nicaragua,45-49,XIV,Enfermedades del sistema genitourinario,18,151293
2016,Mujer,Nicaragua,45-49,XV,"Embarazo, parto y puerperio",0,151293
2016,Mujer,Nicaragua,45-49,XVI,Afecciones originadas en el periodo perinatal,0,151293
2016,Mujer,Nicaragua,45-49,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",4,151293
2016,Mujer,Nicaragua,45-49,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",2,151293
2016,Mujer,Nicaragua,45-49,XX,Causas externas de mortalidad,22,151293
2016,Mujer,Nicaragua,5-9,I,Enfermedades infecciosas y parasitarias,6,328455
2016,Mujer,Nicaragua,5-9,II,Tumores,7,328455
2016,Mujer,Nicaragua,5-9,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,1,328455
2016,Mujer,Nicaragua,5-9,IV,"Enfermedades endocrinas, nutricionales y metabólicas",3,328455
2016,Mujer,Nicaragua,5-9,IX,Enfermedades del sistema circulatorio,2,328455
2016,Mujer,Nicaragua,5-9,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",10,328455
2016,Mujer,Nicaragua,5-9,X,Enfermedades del sistema respiratorio,11,328455
2016,Mujer,Nicaragua,5-9,XI,Enfermedades del sistema digestivo,5,328455
2016,Mujer,Nicaragua,5-9,XII,Enfermedades de la piel y del tejido subcutáneo,0,328455
2016,Mujer,Nicaragua,5-9,XIII,Enfermedades del sistema osteomuscular y del tejido conjuntivo,3,328455
2016,Mujer,Nicaragua,5-9,XIV,Enfermedades del sistema genitourinario,3,328455
2016,Mujer,Nicaragua,5-9,XV,"Embarazo, parto y puerperio",0,328455
2016,Mujer,Nicaragua,5-9,XVI,Afecciones originadas en el periodo perinatal,0,328455
2016,Mujer,Nicaragua,5-9,XVII,"Malformaciones congénitas, deformidades y anomalías cromosómicas",5,328455
2016,Mujer,Nicaragua,5-9,XVIII,"Síntomas, signos y hallazgos anormales no clasificados en otra parte",1,328455
2016,Mujer,Nicaragua,5-9,XX,Causas externas de mortalidad,11,328455
2016,Mujer,Nicaragua,50-54,I,Enfermedades infecciosas y parasitarias,12,123835
2016,Mujer,Nicaragua,50-54,II,Tumores,138,123835
2016,Mujer,Nicaragua,50-54,III,Enfermedades de la sangre y de los órganos hematopoyéticos y ciertos trastornos de la inmunidad,2,123835
2016,Mujer,Nicaragua,50-54,IV,"Enfermedades endocrinas, nutricionales y metabólicas",82,123835
2016,Mujer,Nicaragua,50-54,IX,Enfermedades del sistema circulatorio,94,123835
2016,Mujer,Nicaragua,50-54,V-VIII,"Trastornos mentales, enfermedades del sistema nervioso y de los órganos de los sentidos",7,123835
